62,0,0.130435
62,0.130435,0.26087
74,0.26087,0.52174
69,0.52174,0.913045
68,0.913045,1.173915
67,1.173915,1.434785
65,1.434785,1.695655
62,1.695655,1.82609
65,1.82609,1.956525
67,1.956525,2.08696
60,2.08696,2.217395
60,2.217395,2.34783
74,2.34783,2.6087
69,2.6087,3.000005
68,3.000005,3.260875
67,3.260875,3.521745
65,3.521745,3.782615
62,3.782615,3.91305
65,3.91305,4.043485
67,4.043485,4.17392
74,4.43479,4.69566
69,4.69566,5.086965
68,5.086965,5.347835
67,5.347835,5.608705
65,5.608705,5.869575
62,5.869575,6.00001
65,6.00001,6.130445
67,6.130445,6.26088
74,6.52175,6.78262
69,6.78262,7.173925
68,7.173925,7.434795
67,7.434795,7.695665
65,7.695665,7.956535
62,7.956535,8.08697
65,8.08697,8.217405
67,8.217405,8.34784
62,8.34784,8.478275
62,8.478275,8.60871
74,8.60871,8.86958
69,8.86958,9.260885
68,9.260885,9.521755
67,9.521755,9.782625
65,9.782625,10.043495
62,10.043495,10.17393
65,10.17393,10.304365
67,10.304365,10.4348
60,10.4348,10.565235
60,10.565235,10.69567
74,10.69567,10.95654
69,10.95654,11.347845
68,11.347845,11.608715
67,11.608715,11.869585
65,11.869585,12.130455
62,12.130455,12.26089
65,12.26089,12.391325
67,12.391325,12.52176
74,12.78263,13.0435
69,13.0435,13.434805
68,13.434805,13.695675
67,13.695675,13.956545
65,13.956545,14.217415
62,14.217415,14.34785
65,14.34785,14.478285
67,14.478285,14.60872
74,14.86959,15.13046
69,15.13046,15.521765
68,15.521765,15.782635
67,15.782635,16.043505
65,16.043505,16.304375
62,16.304375,16.43481
65,16.43481,16.565245
67,16.565245,16.69568
74,16.69568,16.826115
74,16.826115,16.95655
86,16.95655,17.21742
81,17.21742,17.608725
80,17.608725,17.869595
79,17.869595,18.130465
77,18.130465,18.391335
74,18.391335,18.52177
77,18.52177,18.652205
79,18.652205,18.78264
72,18.78264,18.913075
72,18.913075,19.04351
86,19.04351,19.30438
81,19.30438,19.695685
80,19.695685,19.956555
79,19.956555,20.217425
77,20.217425,20.478295
74,20.478295,20.60873
77,20.60873,20.739165
79,20.739165,20.8696
71,20.8696,21.000035
71,21.000035,21.13047
86,21.13047,21.39134
81,21.39134,21.782645
80,21.782645,22.043515
79,22.043515,22.304385
77,22.304385,22.565255
74,22.565255,22.69569
77,22.69569,22.826125
79,22.826125,22.95656
70,22.95656,23.086995
70,23.086995,23.21743
86,23.21743,23.4783
81,23.4783,23.869605
80,23.869605,24.130475
79,24.130475,24.391345
77,24.391345,24.652215
74,24.652215,24.78265
77,24.78265,24.913085
79,24.913085,25.04352
74,25.04352,25.173955
74,25.173955,25.30439
86,25.30439,25.56526
81,25.56526,25.956565
80,25.956565,26.217435
79,26.217435,26.478305
77,26.478305,26.739175
74,26.739175,26.86961
77,26.86961,27.000045
79,27.000045,27.13048
72,27.13048,27.260915
72,27.260915,27.39135
86,27.39135,27.65222
81,27.65222,28.043525
80,28.043525,28.304395
79,28.304395,28.565265
77,28.565265,28.826135
74,28.826135,28.95657
77,28.95657,29.087005
79,29.087005,29.21744
71,29.21744,29.347875
71,29.347875,29.47831
86,29.47831,29.73918
81,29.73918,30.130485
80,30.130485,30.391355
79,30.391355,30.652225
77,30.652225,30.913095
74,30.913095,31.04353
77,31.04353,31.173965
79,31.173965,31.3044
70,31.3044,31.434835
70,31.434835,31.56527
86,31.56527,31.82614
81,31.82614,32.217445
80,32.217445,32.478315
79,32.478315,32.739185
77,32.739185,33.000055
74,33.000055,33.13049
77,33.13049,33.260925
79,33.260925,33.39136
77,33.39136,33.521795
77,33.65223,33.782665
77,33.782665,34.0435349999999
77,34.0435349999999,34.3044049999999
77,34.3044049999999,34.5652749999999
74,34.5652749999999,34.8261449999999
74,34.8261449999999,35.4783199999999
77,35.4783199999999,35.7391899999999
77,35.7391899999999,35.8696249999999
77,35.8696249999999,36.1304949999999
79,36.1304949999999,36.3913649999999
80,36.3913649999999,36.6522349999999
79,36.6522349999999,36.7826699999999
77,36.7826699999999,36.9131049999999
74,36.9131049999999,37.0435399999999
77,37.0435399999999,37.1739749999999
79,37.1739749999999,37.5652799999999
77,37.5652799999999,37.6957149999999
77,37.8261499999999,37.9565849999999
77,37.9565849999999,38.2174549999999
79,38.2174549999999,38.4783249999999
80,38.4783249999999,38.7391949999999
81,38.7391949999999,39.0000649999999
84,39.0000649999999,39.1304999999999
81,39.2609349999999,39.6522399999999
86,39.6522399999999,39.9131099999999
86,39.9131099999999,40.1739799999999
86,40.1739799999999,40.3044149999999
81,40.3044149999999,40.4348499999999
86,40.4348499999999,40.5652849999999
84,40.5652849999999,41.7391999999999
77,41.7391999999999,41.8696349999999
81,41.7391999999999,41.8696349999999
81,42.0000699999999,42.1305049999999
77,42.0000699999999,42.1305049999999
77,42.1305049999999,42.3913749999999
81,42.1305049999999,42.3913749999999
77,42.3913749999999,42.6522449999999
81,42.3913749999999,42.6522449999999
77,42.6522449999999,42.9131149999999
81,42.6522449999999,42.9131149999999
74,42.9131149999999,43.1739849999999
79,42.9131149999999,43.1739849999999
74,43.1739849999999,43.8261599999999
79,43.1739849999999,43.8261599999999
81,43.8261599999999,43.9565949999999
77,43.8261599999999,43.9565949999999
81,44.0870299999999,44.2174649999999
77,44.0870299999999,44.2174649999999
77,44.2174649999999,44.4783349999999
81,44.2174649999999,44.4783349999999
77,44.4783349999999,44.7392049999999
81,44.4783349999999,44.7392049999999
74,44.7392049999999,45.0000749999999
79,44.7392049999999,45.0000749999999
77,45.0000749999999,45.2609449999999
81,45.0000749999999,45.2609449999999
81,45.2609449999999,45.5218149999999
86,45.2609449999999,45.5218149999999
77,45.5218149999999,45.6522499999999
81,45.5218149999999,45.6522499999999
79,45.6522499999999,45.9131199999999
74,45.6522499999999,45.9131199999999
86,45.9131199999999,46.1739899999999
77,45.9131199999999,46.1739899999999
81,46.1739899999999,46.4348599999999
77,46.1739899999999,46.4348599999999
79,46.4348599999999,46.6957299999998
74,46.4348599999999,46.6957299999998
77,46.6957299999998,46.9565999999998
74,46.6957299999998,46.9565999999998
77,46.9565999999998,47.2174699999998
84,46.9565999999998,47.2174699999998
77,47.2174699999998,47.4783399999998
79,47.2174699999998,47.4783399999998
74,47.4783399999998,47.7392099999998
77,47.4783399999998,47.7392099999998
74,47.7392099999998,48.0000799999998
76,47.7392099999998,48.0000799999998
70,48.0000799999998,48.2609499999998
72,48.2609499999998,48.3913849999998
74,48.3913849999998,48.5218199999998
77,48.6522549999998,48.9131249999998
70,48.6522549999998,48.9131249999998
72,48.9131249999998,50.0870399999998
76,48.9131249999998,50.0870399999998
84,48.9131249999998,50.0870399999998
77,51.1305199999998,51.2609549999998
74,51.2609549999998,51.3913899999998
77,51.3913899999998,51.5218249999998
79,51.5218249999998,51.6522599999998
80,51.6522599999998,51.7826949999998
79,51.7826949999998,51.9131299999998
77,51.9131299999998,52.0435649999998
74,52.0435649999998,52.1739999999998
80,52.1739999999998,52.2392174999998
79,52.2392174999998,52.3044349999998
77,52.3044349999998,52.3696524999998
74,52.3696524999998,52.4348699999998
77,52.4348699999998,52.5653049999998
79,52.6957399999998,53.7392199999998
72,52.6957399999998,53.7392199999998
80,53.8696549999998,54.1305249999998
81,54.1305249999998,54.2609599999998
84,54.2609599999998,54.3913949999998
81,54.5218299999998,54.6522649999998
80,54.6522649999998,54.7826999999998
79,54.7826999999998,54.9131349999998
77,54.9131349999998,55.0435699999998
74,55.0435699999998,55.1740049999998
76,55.1740049999998,55.3044399999998
77,55.3044399999998,55.5653099999998
79,55.5653099999998,55.8261799999998
81,55.8261799999998,56.0870499999998
84,56.0870499999998,56.3479199999998
85,56.3479199999998,56.6087899999998
73,56.3479199999998,56.6087899999998
80,56.6087899999998,56.8696599999998
80,56.8696599999998,57.0000949999998
79,57.0000949999998,57.1305299999998
77,57.1305299999998,57.2609649999998
79,57.2609649999998,58.4348799999998
75,57.2609649999998,58.4348799999998
65,58.4348799999998,58.6957499999998
67,58.6957499999998,58.9566199999998
65,58.9566199999998,59.2174899999998
69,58.9566199999998,59.2174899999998
77,59.2174899999998,59.4783599999998
72,59.4783599999998,60.0000999999998
76,59.4783599999998,60.0000999999998
69,60.0000999999998,60.5218399999998
74,60.0000999999998,60.5218399999998
76,60.5218399999998,61.0435799999998
67,60.5218399999998,61.0435799999998
69,61.0435799999998,61.5653199999998
77,61.0435799999998,61.5653199999998
72,61.5653199999998,62.0870599999998
79,61.5653199999998,62.0870599999998
69,62.0870599999998,62.6087999999998
76,62.0870599999998,62.6087999999998
81,62.6087999999998,63.6522799999998
74,62.6087999999998,63.6522799999998
81,63.6522799999998,63.7827149999998
80,63.7827149999998,63.9131499999998
79,63.9131499999998,64.0435849999998
78,64.0435849999998,64.1740199999998
77,64.1740199999998,64.3044549999998
76,64.3044549999998,64.4348899999998
75,64.4348899999998,64.5653249999998
74,64.5653249999998,64.6957599999998
73,64.6957599999998,65.6088049999998
68,64.6957599999998,65.6088049999998
70,65.6088049999998,66.7827199999998
75,65.6088049999998,66.7827199999998
77,67.8261999999998,67.9566349999998
74,67.9566349999998,68.0870699999998
