2,0,55,64,0,0.3,2,3
2,0,62,64,0.3,0.6,4,5
2,0,55,64,0.6,1.2,6,7
2,0,55,64,1.2,1.5,8,9
2,0,62,64,1.5,1.8,10,11
2,0,55,64,1.8,2.4,12,13
2,0,55,64,2.4,3.6,14,15
2,0,55,64,3.6,3.9,16,17
2,0,62,64,3.9,4.2,18,19
2,0,55,64,4.2,4.8,20,21
2,0,57,64,4.8,5.1,22,23
2,0,62,64,5.1,5.4,24,25
2,0,57,64,5.4,6,26,27
2,0,55,64,6,6.3,28,29
2,0,62,64,6.3,6.6,30,31
2,0,55,64,6.6,7.2,32,33
2,0,61,64,7.2,8.4,34,35
2,0,62,64,8.4,8.7,36,37
2,0,60,64,8.7,9,38,39
2,0,59,64,9,9.3,40,41
2,0,57,64,9.3,9.6,42,43
2,0,55,64,9.6,9.9,44,45
2,0,62,64,9.9,10.2,46,47
2,0,55,64,10.2,10.8,48,49
2,0,55,64,10.8,11.1,50,51
2,0,62,64,11.1,11.4,52,53
2,0,55,64,11.4,12,54,55
2,0,55,64,12,13.2,56,57
2,0,55,64,13.2,13.5,58,59
2,0,62,64,13.5,13.8,60,61
2,0,55,64,13.8,14.4,62,63
2,0,57,64,14.4,14.7,64,65
2,0,62,64,14.7,15,66,67
2,0,57,64,15,15.6,68,69
2,0,55,64,15.6,15.9,70,71
2,0,62,64,15.9,16.2,72,73
2,0,55,64,16.2,16.8,74,75
2,0,62,64,16.8,17.4,76,77
2,0,62,64,17.4,18,78,79
2,0,62,64,18.3,18.6,80,81
2,0,55,64,18.6,19.2,82,83
